sentence	sentence_id	locale	reason
Vyalo protekayushaya shizofreniya.	bb31f536ef3ae71422c5e84fc51716c13cc2417e543fee4a7994d8ee599f8008	uz	different-language
S-sen hali yashaysan	c1bec310648fcfca07d442a341e4065c4c7c0270861ef034a8e04da75563f665	uz	grammar-or-spelling
Abdulla Oripovning kitoblari Kanadada chop etilding	b9de226880045f974643a1dec377ac493695709502da6752e67cec46dfa475e3	uz	grammar-or-spelling
Bolalari katta bo‘lib, tashvishi ham tosh bosa boshlagani sabab yordam so‘rab kelbdi	c257111e2c7ee2ae4d8f894242aa2893cbae35e369c665265aeb246edda44c1e	uz	grammar-or-spelling
Samarqandda iste’molga yaroqsiz go‘sht sababbeshkishi kuydirgi kasalligiga chalinganlikda gumon qilindi	c2a59e316d4395360d5c5b6a62aca6bd99b0da1b5af95a3a72e40f97ad81bc86	uz	grammar-or-spelling
Adsense reklamalari uchun saytingizning Siz istagan yeridan joy ajratsangiz	c1e04fccef34568402339587aeb511c3d8ad0eba26ba33133851fedca0a771f4	uz	different-language
Sen champion bo‘lding, qara, oramizda bo‘lolmaganlar borku	c0727bf9342fe1372c858e1549dabd9e5b4482ebf4600a2f50f8a2686176effc	uz	grammar-or-spelling
Hozirgina Tani qo`ng`iroq kildi Masatane to`satdan vafot etdi	bff08b9b6a870859a3e6b12788987ea7815cad7b122761858e5abc1c5954e61b	uz	grammar-or-spelling
«Bilasiz, internet, yangi axborot texnologiyalari chiqib, ommaviy axborot vositalari, ayniqsa, ulardagi reklama bozori sindi.	c1c47216a04fe4346a7385ed8c0f9a0c84c1843f1aa730ee34637547565cecc6	uz	grammar-or-spelling
Vyalo protekayushaya shizofreniya.	bb31f536ef3ae71422c5e84fc51716c13cc2417e543fee4a7994d8ee599f8008	uz	grammar-or-spelling
"Aslida Fotimaning ikki yetimi bo'lgan kishiga turmushga ishiga sababham Ismoil edi."	c0a5d8a45b644205f8475a8879022245ca74eb80451d814bd7ad39f00df9a6e5	uz	grammar-or-spelling
U kishi niyatimni eshitib, “Sen xonanda bo’lma.	c24fcae01c4806663c5435f17991f2115141435a418183cabbe17ba75b72a970	uz	grammar-or-spelling
– Endi kechirim so‘ramoqchi bo‘pturibsanmi? Dangal gapiraver, kuchukvoy, dangal gapir	c33823f1d25f3ba65429ed9e969cbf1d6ce4c1bd7d8362df325ee2467d5d9f5d	uz	grammar-or-spelling
Malik Solih donolik bilan ish tutib, xorazmliklar bilan sulh	c320a18c9bb1950c1697192ca1532807ac51a99e0759ff33d0f245ca3e12e489	uz	grammar-or-spelling
– Endi kechirim so‘ramoqchi bo‘pturibsanmi? Dangal gapiraver, kuchukvoy, dangal gapir	c33823f1d25f3ba65429ed9e969cbf1d6ce4c1bd7d8362df325ee2467d5d9f5d	uz	grammar-or-spelling
Hozirgi mammolaringizni hal qiling.	c2cd0f8244ac1a9c5a90d4ecc7a848ea80bcf078e3447f0f48472dded05fb392	uz	grammar-or-spelling
U kishi niyatimni eshitib, “Sen xonanda bo’lma.	c24fcae01c4806663c5435f17991f2115141435a418183cabbe17ba75b72a970	uz	grammar-or-spelling
Malik Solih donolik bilan ish tutib, xorazmliklar bilan sulh	c320a18c9bb1950c1697192ca1532807ac51a99e0759ff33d0f245ca3e12e489	uz	grammar-or-spelling
Лек улғаяр айтилмаган СЎЗ	c57f7554261c834bf45da12ae6bcbfc8c5a231683a55c4c0bb4b1e29b4e8041c	uz	difficult-pronounce
Agar yana shu xonadonga qadamingni qo‘yma	c8047626bda698ade41789ab7e053dfba104b181c611c8b6a1370fd2851431c4	uz	grammar-or-spelling
Bu bolachaga yaxshi-yu yomonni, halol-u haromni, savob nima-yu gunoh nimaligini	cdbc02264487ef88e1a14e58deff09756aaec45f07f28b4700ae522e9be0b1c9	uz	difficult-pronounce
Mandat chiqishini intizorlik bilan kutib yurgan abituriyentlar, xayrli tong!	d297602088bc1947a18816ea12c7cce3489c077d5b41b7cce0c7eddd1c5fa935	uz	difficult-pronounce
Qon kechib hozir	d170a69efabf7030bc5f52788ba3bfa954abd3f1363fc4436d0bcd35c4816bb7	uz	"Manosiz so'z"
Keyin yig`lab qo`shib qo`yadi	d69b65b8184c235a53e1650c85940dfe5d9f90fa0c7f57688c64b376643f78ba	uz	grammar-or-spelling
— Bir borib aytsangiz... qadamingiz kira tilaydimi?	d8ca21d85821141c969639e9af546872a86dfa45d210c59a0328b2a9fff9e8bd	uz	grammar-or-spelling
"so'ngra ko'zlaridan to'kilgan ikki tomchi yoshn"	d81bad4b18e6a8bb37d24fccc5e19cd98108954f428f0516e9afd6cc21ffd152	uz	grammar-or-spelling
Onajon men seni juda sogindim	d85b4354e9cc760c3d88beb22a5df202dd8430176dca12a70f0ee5558ca3b081	uz	grammar-or-spelling
Men sendan kechaman Marsda qaldirgoch	d88880ce11f3726a896b4f7d8adef2e376f8ac4f72b36f953983638d59d84385	uz	grammar-or-spelling
Janvardan ʙoşlaʙ UzCard, Transport va vazirligi Aloqaʙank yagona transport kartasini ƶorij qildi	e2f57eadf02592200601b89e63b351e8496b4aa80cff0fe1ef07080d4cf962b8	uz	different-language
Men unday demadim, dedi u elkasini qisib	ebea1ecba6583a1ca4bcceb27302a243c5eff455b27d10a0a42ca7aef57b2f0d	uz	grammar-or-spelling
Tavba, namuncha dovdir bo`lmasa bularminјirladi dorixonachi	edf6b98b2cf768b935050c8fd3d24d0d146e06ac55f2e8e4c6943b3fc1a9a68c	uz	grammar-or-spelling
"Uzoq pauza, Tadbirlarimizni uzluksiz to'xtatib qo'yish kerakmi? Qacon tulg'iz xoliga qwjamiz?"	f127df0c6cce36ae15b5466ec45b262e6b25ed4b3359ca8e17d702b8071bf2ed	uz	different-language
Sobira xola bildiki, kudasi ham chakana alamzada boʼlmabdi.	fc26b7d23e1b4cc17e3c3f4642ff5a71a106d7990b9e854df8f31d527ea79c50	uz	grammar-or-spelling
Onalari Sakinabonu. U kishi ham asli vodillik bo’lgan.	fe60d6c6227cd04d863378f25ded82fa5a55ad29af8d026db4de6219135236c8	uz	grammar-or-spelling
Kanalimizga Mirupafshim! ???	f57f907827069b00b1f5096635a4b534881b4359b75ffa06e34a1652f0a5598d	uz	different-language
Adashmasdan kelgan bo’lgin.	00e0acc032d2fb1b27743aadc2a7aeef8341ada05fe4e2093e628af7fd42c260	uz	difficult-pronounce
Adashmasdan kelgan bo’lgin.	00e0acc032d2fb1b27743aadc2a7aeef8341ada05fe4e2093e628af7fd42c260	uz	Ovoz chiqmaydiku
"Milliy bankdan falaj bo'lgan Abdulla Abduqodirovdan uzunlamasına davolanish"	014364a1fdf522de07b1b25e8845e7249a3546b02aad68de028f0080b9fd8ad2	uz	grammar-or-spelling
Oyisi va opalari uni er-u ko`kka ishonishmas, atrofida girdikapalak bo`lishardi	f978ca8cc852a5e326d8a8608703ed0f2ed80c5b5129333575804f142840e24b	uz	grammar-or-spelling
Erim esa erga bir tupurdi-yu, ko`chaga chiqib ketdi	04e61493dfc26e92489fe7c2f170b55d1ecc2a69f0e6a87941b7636cc4f1d5bd	uz	grammar-or-spelling
Lekin shu «vspыshka effekt»ga ega narsalar	fd0b40e257eaa727f29fae690d8537e502fa9eadce564d402e02dbeb87bc3902	uz	grammar-or-spelling
Kto yavlyayetsya zvezdami Uzbekistana po shaxmatam?	0a17916608a4f1a300d5ee2a165586004c72a78911f386ec2bffb59847b47cde	uz	different-language
Uşʙu	207f67ecede17f67747ff373b24f3fa47b0e2f0bad93d990effe504ba984f90f	uz	difficult-pronounce
ўlmak kaʙi muşkuldir	29ecaec17d4a28af2ef718bfde9a8255c08710f66252c2bba96dd48fb7ea7825	uz	different-language
"Agar erkak uyida yolg'iz qolsa, uning xolodilnigi bir kechada ta prosmotr yig'arkan..."	2d12d7984df85e821cb10703465d30712e8580f39d0797f14e889975c9e8fafc	uz	grammar-or-spelling
cindanam ƶўn bir	307e0a64ed6a6b6f2036407355abe860e69608f9dd0910256cb3057d5680fd11	uz	different-language
Sochlarni ployka va bigudisiz jingalak qilishninguchoson usuli	2d8c2e549f14524627a3763852e962bc3621824c6ccabcdb36c5b05c11ac8d2d	uz	grammar-or-spelling
“Alpomish”da Alpomish-u Barchinoylar ulg‘ayajakng	23d7202786414314702a6f4c8ad514dab47318462bc6ea9bddca5f84d0d3da3e	uz	grammar-or-spelling
Endi men ham senga ugilmi onam?	29b314f52a0549e92a4bc6e774ace93b29263f400e1fca84f22dfd8bc702fa2d	uz	grammar-or-spelling
"ʙўlişica ma'lum qoida parlamentning ʙirinci nizomida jozilgan"	3edeead1f0623bcc29062456ec2ff2ee08d8a5f64b466c69c7180464c1c99225	uz	different-language
"kreditlaş haƶmlari ўsiş sur'atlarining"	428f5637922f0484a52c9a63656ae205842042b06034ff4be5e42b2c5efc7fed	uz	difficult-pronounce
"kreditlaş haƶmlari ўsiş sur'atlarining"	428f5637922f0484a52c9a63656ae205842042b06034ff4be5e42b2c5efc7fed	uz	different-language
Etim ugloningga quloq sol dunyo	379529cd83035edabe6696d21580b46a9591e5722b9eb936309cbc6067eefb02	uz	offensive-language
Etim ugloningga quloq sol dunyo	379529cd83035edabe6696d21580b46a9591e5722b9eb936309cbc6067eefb02	uz	grammar-or-spelling
Etim ugloningga quloq sol dunyo	379529cd83035edabe6696d21580b46a9591e5722b9eb936309cbc6067eefb02	uz	different-language
Etim ugloningga quloq sol dunyo	379529cd83035edabe6696d21580b46a9591e5722b9eb936309cbc6067eefb02	uz	difficult-pronounce
uz sajtini jўlga qўjiş ustida kamaytirish oliʙ ʙorişajotganiini kўrsatiş	3df2eaf4013c6062b939b8df4e4352b45673be75ba95f554e185b91389e8f887	uz	offensive-language
Gebreyesus pandemiyani tugatishda vaksinalarga nisbatan intellektual mulk huquqlarini to‘xtatish kerakligini qayd etgan	c69eccd6b1ee930f8223fac617e6fca76ee98f1b386fc77498b2ee927f2ac0a7	uz	grammar-or-spelling
Gebreyesus pandemiyani tugatishda vaksinalarga nisbatan intellektual mulk huquqlarini to‘xtatish kerakligini qayd etgan	c69eccd6b1ee930f8223fac617e6fca76ee98f1b386fc77498b2ee927f2ac0a7	uz	different-language
Uning butun umri	4fcf0391c1da3d9a9662d83bfaa606103b2425006444001f91920090f0881f43	uz	difficult-pronounce
— «Ya, korrespondent Madiev... zaderjivayus!»	387fedf8fdf37c86826e9b756191b20e8c1694eb77e4522984d9f275a8c2fd6e	uz	offensive-language
Bordi-yu, sud hokimiyati qonun chiqarish bilan mashg‘ul bo‘lsa, fuqarolarning huquqlari toptaladi.	44dd317a8a54b35fd824cc02fbf30947c44881f36d8cfd0b75bfaef66cc2757e	uz	grammar-or-spelling
Uni yayov yurgisi kelardi	4f790867dfdfd5d11924638a4df5ef600c6bedf99b56330ff877852ff79477a7	uz	different-language
Endi gidlar maxsus malaka sertifikatisiz ham faoliyat ko‘rsatadi	503e640005f6e833cd683a1a94e45b3995358bceb64f8335294cd74e0c18d6ef	uz	difficult-pronounce
"kreditlaş haƶmlari ўsiş sur'atlarining"	428f5637922f0484a52c9a63656ae205842042b06034ff4be5e42b2c5efc7fed	uz	different-language
“Ilhaq” filmi xalqaro kinofestivalga ishtirok etading	52b946fb38022aeb5fcc5e67a618d4a67534d15022810daefae43e0911cb19a9	uz	different-language
Fotnmaxonim yetimning ham inson ekani	55ad0c4da0976ee9acd2a95cf058d23c957ed373e29e34f176c8a7ba9ca06244	uz	offensive-language
uz sajtini jўlga qўjiş ustida kamaytirish oliʙ ʙorişajotganiini kўrsatiş	3df2eaf4013c6062b939b8df4e4352b45673be75ba95f554e185b91389e8f887	uz	difficult-pronounce
uz sajtini jўlga qўjiş ustida kamaytirish oliʙ ʙorişajotganiini kўrsatiş	3df2eaf4013c6062b939b8df4e4352b45673be75ba95f554e185b91389e8f887	uz	grammar-or-spelling
uz sajtini jўlga qўjiş ustida kamaytirish oliʙ ʙorişajotganiini kўrsatiş	3df2eaf4013c6062b939b8df4e4352b45673be75ba95f554e185b91389e8f887	uz	different-language
Ammo o‘quvchilarning adabiyotdan yiroq.	69bfb42cfd5967e7f413826e04766864545bd24ac147325dbbccf8732a07fa26	uz	"Noto'g'ri jumla"
O‘zimam bekor jurganim jo‘q	69dd911cdc4f7f1c8ac5d7c38c490a57ce9ebfdb1a7b28a42a9088f223a67849	uz	"O‘zimam bekor jurganim jo‘q-

yurganim"
Yonimda yuq naxot endi bulolmaysiz	6802cb3c6a84195c99c66f51efb01cb9d1ff73df81bf92e351be6ec34dc5d526	uz	"Yonimda yuq naxot endi bulolmaysiz

Yonimda yo'q nahot endi bo'lolmaysiz
"
To‘xtaganimiz zahoti, kelin moshindan tusha solib, otasini quchoqlab oldi.	6ab78d05c1e353fd8b62e9d2cb3fdc48ddd090a2502393dc08596f2f73244d76	uz	"To‘xtaganimiz zahoti, kelin 
mashinadan tusha solib, otasini quchoqlab oldi

"
Ungacha yozilgan milyon-milyon kitoblar bosh koʻtarib keladi	68b6116af8f357ada09bb21675de522fc807ccd8e3a835bfb5b856cf2596ad3a	uz	Ungacha yozilgan million-million kitoblar bosh ko?tarib keladi
“yo‘q” esa chagaralar o‘rnatadi.	6ae35c91f6bddce34fdaeb1f6232c4236d7c99019c076271fdf73fae92db72ad	uz	“yo‘q” esa chegaralar o‘rnatadi.
Shu erda gaplashaveraman	6b1f7338575356a68fc9f9ff27355fd7fe630f5bbbafbc8baa089c7bf6701d21	uz	Shu yerda gaplashaveraman
"Oradan to'r? yil o'tgandi"	6c976a7fd3d424bcd423dfb9091c4d5a32834b464b1224b7c5d365f1e7bd7423	uz	"Oradan to'rt yil o'tgandi"
Oh, qaniydi, bitta ShEЪR yozib	710580c1f889ecdc746f926869387e9a0bd9670dddc9668fafec4d16be7ac201	uz	difficult-pronounce
Sohani mas’uliyatli xodimlar bilan to‘ldirishga borishga alohida e’tibor qaratiladi.	712e887011ee228a25182d1b058519575f6ce12cc65192fe6aa64194b4abb0c3	uz	grammar-or-spelling
Qorparchalar sochadi fevralь.	6fe3e5d6477b9c1159b1414ba6be987785e8e9f811a9a4951117073c9491da16	uz	difficult-pronounce
Hozir qorin to’q.... Tak chto damdi olurila...	76eabbf40ee09c38d8f198054ee2b6edbe4c7502b6abee16251368c8220abe75	uz	grammar-or-spelling
Ukraina rossiyalik stendap-komik Maksim Galkinni milliy xavfsizlikka tahdid deb tan oldi	76e582444ff54bcabf679c66d41d2b2ea0aa2fa8b6374ed1e191a47d344d1023	uz	grammar-or-spelling
yana meva-sabzavotni eksport ham qilyapti	781d89f6e677e482403099ba303d6bbae943d37ae2915eb80f6ba764346cf8da	uz	grammar-or-spelling
"Bizning barcha e'tirozlarimiz Zavtomotorsga emas, balki tariflarni belgilaydiganlarga qaratilishi kerak"	75a15fc29174b5ad645c012a014e04519983d8fb3f92ac4d298fea80cfd78d21	uz	grammar-or-spelling
“Liverpul” mehmonda “Manchester Yunayted”ni tor-mor etdi, Muhammad Salohdan het-trik	717ce77e9b30f3dccc4227086b0924d05cb8829a04f66a04bf7c7b366cec1527	uz	grammar-or-spelling
hamda bunday ishlar ko‘rib chiqish uchun qabul qilinmaydi.	7a135252b5304dbcfbe571a80daf3223ed793bbc274ade5773616ab8865a8063	uz	grammar-or-spelling
non bo‘laklariga chang solishdan boshqa ishga ham yarashini tushunishga intilgan	79ce1b034166b8c9440243b467717fade09067930e151210e38ecf62d97731f3	uz	grammar-or-spelling
bo‘lishga loyiq bo‘lganlar yoki bugungi Chexoslovakiyada siyosatga kirishning	799232eadea7aef81f27882e16a236a1e7b91382d7245e4a1087e3ecea7a98ba	uz	grammar-or-spelling
uyda uning qaroriga ko‘p narsa bog‘liqligini his qilsin.	7b82de37c8677195d72b0e4e2500d5e3eac3275b564fcc470f36714f90a5e601	uz	grammar-or-spelling
men hech qachon hokim uchun, yoki “nachalnik melisa” uchun	7a0d5522bb520e4634cfc509ee585b5874648f9c303bd2b14f79c78076f6d583	uz	grammar-or-spelling
o‘sishni ko‘rsatmoqda.	7aed3857e09fbf685923d68f1aa0852490249773d09b84fbc1ab245e2d439d44	uz	grammar-or-spelling
“Shu ham odam, shuning ham cho’ntagida pul bo’lishi mumkin” deb	7b295d5a0789a6798ba26a7847b87f1d0b0c08c856954adf9b54121fba89703f	uz	grammar-or-spelling
va hokazo	7af2829c443fd40420d8b2b5e14c7f83bd1445412b0db60a243bfa6de794e36c	uz	grammar-or-spelling
At­rof-muhit ifloslanmoqda”, deb bong uriladi.	7b197e0b6460f7ca9443066048c7f6ab1cba610a9287af79e518b694c7940cce	uz	grammar-or-spelling
va o‘zining insoniyatni yegulik bilan ta’minlash missiyasini muvaffaqiyat bilan bajarib kelgan.	71d820807437986a938521a4f8e7fc11295ad205f1e99e16dc556293236b761e	uz	grammar-or-spelling
Juman «pochta» dadamdan xat keltirgan kun	7be8f1aada326d0e8281b192d2aac5cb989d1879b28c5ccf6b95867ddf08dfe7	uz	grammar-or-spelling
Yuksakliqda sening qadring	79f9c1e31864aee3d5c572d03b57d85520e28c80c4853d25e18387e9e45e9e58	uz	grammar-or-spelling
"ikki martalab ajab bo'pti."	7c112fb917bfa1d67d4033179c8f43c0f9200c8b300c74ade8d5ec53f665529f	uz	grammar-or-spelling
Yayrar edim ma’nosini ukarkanman	7b70ead26611d78821147202e515ef759ff6bc65a21b2fdcc3020e48a7edb415	uz	grammar-or-spelling
Bizning kanal Havola ???	7dc769dd9f84ff86ec2c9c541a70aa47e667ab1ec5e1250762767a930c353c40	uz	grammar-or-spelling
obuna kanalimizga! ???	80d9259848ab3e25e730a17d7187a8315433e97923a66baf395ad2ef8692c5f5	uz	grammar-or-spelling
Mo»jiza, akajon, tushunsangiz-chi!	86f4103fbdc1124309925260f8c6ff589e7e0fd978c07ac4b63164ae559bd988	uz	grammar-or-spelling
Nukusda “Ozarbayjon kinosi kuni” tadbiri bӯlib ӯtdi	910eb5ea8d6a0f31e6a04a14a1e4bc25997db0b9b42740867762ee63d1341dcb	uz	grammar-or-spelling
писиб ётмагай!	89898ce2f0fe5465b7947a3298d0f212d179249a12fccdcd49b9b54c0cc546a4	uz	different-language
Атроф тўла кўпниқобли юз	91a12a22d980dc48227190f9897e6789b149c07422294c23be8eda492d8c1813	uz	grammar-or-spelling
Kerak” va ich-ichimizdan orzu qiladigan narsalarimiz “Istayman” orasidagi yo‘lda joylashgan	939bcfcb788b0d4e66d38ed1fc9f69a30bb42c2a3f86638840be6f9356a2440c	uz	grammar-or-spelling
Қафасдадир айтилган ҳар сўз	93978e04e49a49a385de963b9b1f5cd8cc763b30b827a505224f310f942b9897	uz	grammar-or-spelling
"Postlarda Yana ""usilenie"" Yana ""proʙka"""	968d9a62f7c376915e36015de4a2965591931646100c349406bee38c7b787286	uz	grammar-or-spelling
Bularning hammasi Gogol haqida! – dedi u va birdan tinchlandi.	95c8bfec5a4a5369d9dfb60fac04b6bb77be2920b996cf5c657281991bfb6c4d	uz	grammar-or-spelling
Сен тобора майдасан	92b3045994c65004e52cac063011e07129a5279cac55f1fbbc93e6d5b2326a9a	uz	grammar-or-spelling
"Biz hozir qolamiz va oxir-oqibat cho'zilib ketamiz"""	9a7c3355c96d8db61c3b8af36942c6d8a94164d678df7b4f117abe9764229230	uz	grammar-or-spelling
Jon qadriga yetmaydi».	aabd150ee32592b86bc5416b9216d6b37e21cfb45dab8b9b69bba7448ff1dd66	uz	grammar-or-spelling
Hech narsa foyda bermaydigan yaqin daqiqa	c8b4e9ecfc4375b54be9a70a8ec9dc635501f3bc4e944392f0f477b50b5ce83b	uz	grammar-or-spelling
"net o'quvchilaridan aƶojiʙ taklif qilingan"	69f3c75f4beb7ea6d9b56bd91ef019199d70e3d5032e096264eba5d633ece98d	uz	grammar-or-spelling
Axir bola kattalarning nutqidan ikir-chikirigacha nusha oladi.	45f90c848c08eff4c704e2121d59021a0699ca54f0da3acebc187fe33cddf7fa	uz	grammar-or-spelling
Тфмўшнтштп вумўтшвф қгнпфт ифнешь	8c75dfca54eba0add143b880d3016dc46986ce8853942023229fff70b0e7edda	uz	grammar-or-spelling
“Tadbirkorlar uyi” – tadbirkorlarga ko‘makdoshng	d64af2b3dba1ac48ce0ad11423a30f978c7f68eeb036f2c53e90876db0058e6c	uz	grammar-or-spelling
politie	885179e54df32b24e38824ce3a0939eb0d1dc3eca1a5a8d9a11b4eb014b3eb19	uz	different-language
Lekin byudjet Erga kўzing kўk ʙўlmagani Gozel seni tўxtatişadi	3bc3a7d33a3be9a49dea7909a1071b3dc5340503adf817680f386241c8373d30	uz	grammar-or-spelling
Qalbimizda iymon ulmasin	d42b580925438dacad02327a68ddbcd8ec4b6d69c4d858cd3ead6bb23a7c08f6	uz	grammar-or-spelling
Аrmugʼon sen, ashk sen, nadim sen.	d4ad478649caffd83fab41d8f09c98cc4e265e3b66831ec678735428d9462bf4	uz	grammar-or-spelling
Oq qorozga to’kolsang.	3e394a0e22e4d73f140d1a915bc1c8d59f7c38aa0843607663beac78d765ea5e	uz	grammar-or-spelling
???	5cecf1647230455220645ea50ffb1d393bde17347b228b0b921f3c3c00894401	uz	So‘z emas
"ʙўlişica ma'lum qoida parlamentning ʙirinci nizomida jozilgan"	3edeead1f0623bcc29062456ec2ff2ee08d8a5f64b466c69c7180464c1c99225	uz	grammar-or-spelling
Qoziqda osig‘lik tuzxaltaga ko‘zi tutttdi.	02982c65823d8ccc9a9f89253c950377bb753e851d23eade36964e78ec7ae9f7	uz	grammar-or-spelling
– o‘qish va hisob-kitobg o‘rgata;	020ba69fd55b88f58b7e9f6d2f7d9c9895b313481fa730744decb7f5987698fd	uz	grammar-or-spelling
Bo‘lmasa-chi, ammamnikiga borsak, tramvayga tushamiz! Maza qilib uzum yeyman!	017eca955d717a11a7e0103dbb3b451698c651c7aea6ca785406f3115bfb0545	uz	different-language
Xo‘rozlar qichkirdi.	00e7d30cb12b1fd6fd98c75c598fd52f9ee0ad791036f9a64adabf6b696456f6	uz	grammar-or-spelling
Istiqbolli loyihalar – amalda	0160014dcfc0aa762c77afc9f8635d1a3eee5275f6a4819ca60654bec281e82c	uz	difficult-pronounce
• To‘q do‘stlarini ham to‘q deb o‘ylaydi.	02aa95b71fc672218e525781430fea93189229f159d7d2c727a369c8adf0ae91	uz	difficult-pronounce
• To‘q do‘stlarini ham to‘q deb o‘ylaydi.	02aa95b71fc672218e525781430fea93189229f159d7d2c727a369c8adf0ae91	uz	offensive-language
Koronavirusga ekspress test olish tartibi bekor qilinadi	03fc992d351c8884916d5dd757631e5c97ae65d8b30b23ed842ad7695f48894d	uz	offensive-language
Ijara shartnomasini qanday bekor qilsam bo`ladi?	00fc739605c3f5a3602d5d303f81e8ca54a9b9ad9860d32ac1159f12ed9fe798	uz	offensive-language
Ijara shartnomasini qanday bekor qilsam bo`ladi?	00fc739605c3f5a3602d5d303f81e8ca54a9b9ad9860d32ac1159f12ed9fe798	uz	grammar-or-spelling
Ijara shartnomasini qanday bekor qilsam bo`ladi?	00fc739605c3f5a3602d5d303f81e8ca54a9b9ad9860d32ac1159f12ed9fe798	uz	different-language
Ijara shartnomasini qanday bekor qilsam bo`ladi?	00fc739605c3f5a3602d5d303f81e8ca54a9b9ad9860d32ac1159f12ed9fe798	uz	difficult-pronounce
Ijara shartnomasini qanday bekor qilsam bo`ladi?	00fc739605c3f5a3602d5d303f81e8ca54a9b9ad9860d32ac1159f12ed9fe798	uz	Uuuu
• To‘g‘ri so‘z quloqqa yoqmaydi.	022e25cda30ff3c234168db1ae205b7b1719a809aa30b184e05c66e26243a863	uz	Abror yrtoq tugilgan kuning bilan tabriklayman
Olimpiya o‘yinlari bo‘lib o‘tayotgan Tokioga tayfun yaqinlashmoqda	02e0d5d437031f1edf2cbe303c6a3cf669735d87e2d8bd84c71e9af1567d2773	uz	offensive-language
Olimpiya o‘yinlari bo‘lib o‘tayotgan Tokioga tayfun yaqinlashmoqda	02e0d5d437031f1edf2cbe303c6a3cf669735d87e2d8bd84c71e9af1567d2773	uz	grammar-or-spelling
Olimpiya o‘yinlari bo‘lib o‘tayotgan Tokioga tayfun yaqinlashmoqda	02e0d5d437031f1edf2cbe303c6a3cf669735d87e2d8bd84c71e9af1567d2773	uz	difficult-pronounce
Olimpiya o‘yinlari bo‘lib o‘tayotgan Tokioga tayfun yaqinlashmoqda	02e0d5d437031f1edf2cbe303c6a3cf669735d87e2d8bd84c71e9af1567d2773	uz	different-language
Olimpiya o‘yinlari bo‘lib o‘tayotgan Tokioga tayfun yaqinlashmoqda	02e0d5d437031f1edf2cbe303c6a3cf669735d87e2d8bd84c71e9af1567d2773	uz	??????
Yuzlab nasllar faslini ham bilsa bo‘ladi.	01c4a3edfe0a6d2cdfee9edd4ec8bace8c73bd7f226a9c02a0d0eba95b719ba6	uz	offensive-language
Yuzlab nasllar faslini ham bilsa bo‘ladi.	01c4a3edfe0a6d2cdfee9edd4ec8bace8c73bd7f226a9c02a0d0eba95b719ba6	uz	grammar-or-spelling
Yuzlab nasllar faslini ham bilsa bo‘ladi.	01c4a3edfe0a6d2cdfee9edd4ec8bace8c73bd7f226a9c02a0d0eba95b719ba6	uz	different-language
Yuzlab nasllar faslini ham bilsa bo‘ladi.	01c4a3edfe0a6d2cdfee9edd4ec8bace8c73bd7f226a9c02a0d0eba95b719ba6	uz	difficult-pronounce
• Biri butun bog‘ini ayamaydi, boshqasi bitta uzumni qizg‘onadi.	01665e69d021b68e85a48d9d8c10432935fe274db3769b96b6d028c6cf13948b	uz	grammar-or-spelling
Qo‘ngil uchun ushbu badiiy quvvatni kim beradi?	06cef66ecbafcf0ca6d5e5e571e0a36f8727bee71aaa71467bf89af16258004b	uz	grammar-or-spelling
"Xitoy Afg‘onistonni qayta tiklashda muhim rol o‘ynaydi — ""Tolibon"""	04c4e9ba4bdffe7070a771dc990159e0889311610bb86bf417163c343cbfe4b9	uz	different-language
Gap shundaki, ko‘z bilan quloqning orasi - to‘rt enlik ekan.	00ff131e5f60ef9bd046ee7ad95eb99ccd585296bd829f6580ee976b8ce6c785	uz	difficult-pronounce
